ticker,interval,date,type,entry_price,source,wt2,ret_1M,ret_3M,ret_6M,ret_12M,bulls,bears
USNA,1mo,2020-04-01 00:00:00,BUY,89.22000122070312,WaveTrend,-23.855717887730957,-5.043712103150922,-9.01143331710883,-15.209593711230928,0.8630314195599231,,
USNA,1mo,2020-10-01 00:00:00,BUY,75.6500015258789,WaveTrend,-5.072025717228615,-0.6212838218414896,9.39854655246679,18.955711895108273,28.301382155809684,,
USNA,1mo,2023-02-01 00:00:00,BUY,60.779998779296875,WaveTrend,-42.57882690334076,3.4879940591643344,-0.1809815935518433,5.774929593164213,-20.598882377780313,,
USNA,1mo,2024-06-01 00:00:00,BUY_GOLD,45.2400016784668,WaveTrend,-51.26710909204035,-1.4146843072517568,-16.18037851003361,-20.667555132449845,-32.51547401869994,,
USNA,1mo,2025-05-01 00:00:00,BUY_GOLD,29.8700008392334,WaveTrend,-64.75475481189837,2.2095742513177807,6.829591398937063,-33.54536383073242,-38.73452051255379,,
USNA,1mo,2026-02-01 00:00:00,BUY_GOLD,21.520000457763672,WaveTrend,-63.631034861302105,-18.81970751979273,-14.962830632940161,,,,
VFF,1mo,2023-06-01 00:00:00,BUY,0.5989999771118164,WaveTrend,-47.532307993576865,5.175295376351108,33.22203815652678,27.04507623822434,70.28380966634134,,
VFF,1mo,2025-05-01 00:00:00,BUY,1.190000057220459,WaveTrend,-33.70169455464826,-7.563027651344701,174.78990115045977,232.7730964481243,112.60502938959638,,
VIR,1mo,2021-08-01 00:00:00,BUY,51.540000915527344,WaveTrend,-24.97316266564697,-15.560730142221447,-7.993796417145205,-51.125339374084724,-53.91928681001461,,
VIR,1mo,2022-07-01 00:00:00,BUY_GOLD,27.809999465942383,WaveTrend,-50.95159787269069,-14.599063444479654,-20.963682256973016,6.256741476205563,-49.370729255319915,,
VIR,1mo,2023-04-01 00:00:00,BUY,25.149999618530273,WaveTrend,-37.40467780424881,6.043739486356703,-44.015904026765675,-68.46918509495373,-66.36182836395064,,
