type,entry_price,ret_1M,ret_3M,ret_6M,ret_12M,system
BB_SQUEEZE_BUY,16.43570327758789,-2.1378914017130213,1.052553764969466,2.594892771788748,-5.324013739285471,Bollinger MR
BB_BOUNCE,12.127313613891602,7.413350151497156,-5.841908211515667,-35.84930416682067,-2.57903763719477,Bollinger MR
BB_BOUNCE,11.41884708404541,2.6047124452615478,-31.86916321829596,-8.801172987512707,-19.151981007437325,Bollinger MR
BB_BOUNCE,7.77975606918335,-20.17173908393277,33.858369162108936,51.86267443792589,45.22484404392409,Bollinger MR
BB_BOUNCE,5.159999847412109,5.620154465672522,-13.372094527609612,-47.67441613321278,74.61241269998513,Bollinger MR
BB_SQUEEZE_BUY,6.320000171661377,6.170883795768534,35.44304093533719,90.82278626657715,73.5759488776257,Bollinger MR
BB_BOUNCE,7.440000057220459,-0.6720455692246774,-1.4784964068333628,-32.12365387236954,-46.63978497207971,Bollinger MR
BB_BOUNCE,5.690000057220459,-3.8664369915011543,-13.356770144798435,-24.780313413579968,-55.88752257958005,Bollinger MR
BB_BOUNCE,53.3135986328125,19.74544642754925,23.573609886776037,32.577490869958446,36.17595793884303,Bollinger MR
BB_SQUEEZE_BUY,64.25957489013672,-7.638124001870672,-3.221855498596582,-3.3012843611455844,-16.02511732972749,Bollinger MR
BB_BOUNCE,55.18294143676758,4.63351098588769,16.18424517227679,11.995290710684191,11.267799387482702,Bollinger MR
BB_BOUNCE,38.89966583251953,-0.8965400104380405,-22.495384568916876,-28.871097820465273,-14.949907397183216,Bollinger MR
BB_BOUNCE,30.149036407470703,-3.9528359289919823,-8.2262368712966,3.508823872898059,27.137953098348056,Bollinger MR
BB_SQUEEZE_BUY,0.9139999747276306,1.7505506419400962,-20.678332178520474,-43.76367475035663,34.57330996535561,Bollinger MR
BB_SQUEEZE_BUY,3.680000066757202,-6.250000404922851,-27.717390283238032,-13.58695627526435,-24.18478502062742,Bollinger MR
BB_SQUEEZE_BUY,24.610000610351562,-18.813494324611046,6.582685460005044,-19.707437062921883,-31.89760335953761,Bollinger MR
BB_SQUEEZE_BUY,5.210000038146973,-0.19194297137458127,3.8387679040453593,-44.337810477274644,-68.3301350465058,Bollinger MR
BB_SQUEEZE_BUY,5.130000114440918,-5.263157405522579,-12.475639942407735,-17.543861116765612,-4.678367302170683,Bollinger MR
BB_BOUNCE,2.119999885559082,-23.113203621623402,49.056615868511685,335.84906933527543,355.6603947582098,Bollinger MR
BB_SQUEEZE_BUY,5.037595748901367,-17.42031220479253,0.27531557264237616,-0.3219902989264889,-3.159257081476974,Bollinger MR
BB_SQUEEZE_BUY,4.1675519943237305,-14.620903456411282,-28.158825124513875,33.48379117138578,193.76189217607802,Bollinger MR
BB_BOUNCE,2.994018316268921,15.70350211179119,85.80402033059393,202.63815631101028,295.1651173933571,Bollinger MR
BB_BOUNCE,8.0,14.81250524520874,17.124998569488525,8.000004291534424,-4.750001430511475,Bollinger MR
BB_SQUEEZE_BUY,1.4500000476837158,16.551724251328693,24.137923663635142,177.93103981244843,31.03447680524376,Bollinger MR
BB_SQUEEZE_BUY,25.741636276245117,-9.424385584176564,-6.352519492582676,-15.714420039491605,-40.339281971121736,Bollinger MR
BB_BOUNCE,10.225934982299805,31.2115918889605,47.63083261911445,31.70917318167956,323.7011863649632,Bollinger MR
BB_SQUEEZE_BUY,22.028045654296875,-2.470820085478964,4.52349286174436,14.917551588703471,5.864738541038905,Bollinger MR
BB_SQUEEZE_BUY,13.65207576751709,-6.212428587465424,-21.19193399425605,-43.01253370621336,76.01104668947546,Bollinger MR
BB_SQUEEZE_BUY,10.758936882019043,-28.308497678912047,-27.68828219990439,35.755373612681154,49.48052854023861,Bollinger MR
