type,entry_price,ret_1M,ret_3M,ret_6M,ret_12M,system
ASH_BUY_STRONG,20.81999969482422,6.003842547177096,47.98270853770303,,,ASH L21
ASH_BUY_STRONG,23.729999542236328,29.835651328625488,46.48124311871522,,,ASH L21
ASH_BUY,2250.0,55.55555555555556,-23.33333333333333,-42.22222222222223,-95.06666666666666,ASH L21
ASH_BUY_STRONG,3500.0,-32.14285714285714,-57.857142857142854,-86.78571428571429,-97.65714285714286,ASH L21
ASH_BUY_STRONG,109.5,-21.461187214611876,-6.849315068493156,-42.922374429223744,-28.31050228310502,ASH L21
ASH_BUY,73.5,12.244897959183664,-1.3605442176870763,-14.965986394557829,-28.57142857142857,ASH L21
ASH_BUY,70.0,34.28571428571428,-25.0,-9.999999999999998,-43.57142857142857,ASH L21
ASH_BUY_STRONG,90.5,-14.364640883977897,-32.04419889502762,-46.96132596685083,-76.24309392265194,ASH L21
ASH_BUY,68.0,-9.558823529411764,-26.470588235294112,-50.0,-68.38235294117648,ASH L21
ASH_BUY,10.5,66.19048345656621,112.85714649018787,85.71428571428572,-4.761904761904767,ASH L21
ASH_BUY,23.049999237060547,-2.3861139057056446,-39.26247087466129,-56.18220947603931,4.121478500580644,ASH L21
ASH_BUY,9.5,-3.68421454178659,152.6315789473684,-25.36841944644326,-28.52631619102076,ASH L21
ASH_BUY,14.0,71.42857142857142,-52.14285850524902,3.499998365129753,-75.57142802647182,ASH L21
ASH_BUY,14.489999771118164,-79.15803983002088,-87.97791572599101,-76.39751462860079,-87.6466529321767,ASH L21
ASH_BUY,6.789999961853027,-19.58762785240268,-49.92636061164934,-61.266566580021355,-59.49926339543734,ASH L21
ASH_BUY,2.259999990463257,45.132742709323345,27.87611137607926,17.69911933873236,12.831856773308337,ASH L21
ASH_BUY,2.8299999237060547,-19.081271251267918,-26.85512406191133,-50.17667828149905,196.46645121938892,ASH L21
ASH_BUY_STRONG,2.549999952316284,-2.352938976529795,-34.117647883801325,364.70590600230474,1992.156842028989,ASH L21
ASH_BUY,2.25,214.66666327582465,169.3333307902018,1110.6666564941406,1655.5555555555557,ASH L21
ASH_BUY,42.27000045776367,-24.272538502766984,-31.20416463500423,-32.52898001205145,-57.771468681895314,ASH L21
ASH_BUY,40.0099983215332,-19.070226377169174,-40.76480440594216,-56.91077107134075,-62.93426506912745,ASH L21
ASH_BUY,23.030000686645508,-15.11073098492317,-41.94529098163686,-38.97090800641657,-73.03517215373776,ASH L21
ASH_BUY,2.890000104904175,-17.301037434272992,10.380620810608288,-27.335646075964448,-64.53287408471813,ASH L21
ASH_BUY,3.2899999618530273,-7.598784282635441,-36.17021492456842,-53.799392141317725,-77.29483320120065,ASH L21
ASH_BUY_STRONG,3.4800000190734863,-42.52873594717741,-42.81609199339718,-55.172415683064436,-72.2126436112248,ASH L21
ASH_BUY,0.9240000247955322,21.21211847545257,64.50215802352035,-25.0,-34.84848680324817,ASH L21
ASH_BUY,0.7369999885559082,12.07598209369689,,,,ASH L21
ASH_BUY,59.939998626708984,-14.764762557364453,-47.04704621568848,-69.83650260604162,-58.87554190308848,ASH L21
ASH_BUY_STRONG,55.47999954223633,-34.42681800957924,-45.92645953942137,-57.73251449815313,-60.436191521182046,ASH L21
ASH_BUY,28.989999771118164,10.313900637201833,-7.933767696514316,-23.939291441360144,-40.91066127626297,ASH L21
ASH_BUY,26.489999771118164,-11.211775534225033,-31.257081004859522,-31.257081004859522,-46.394866244025856,ASH L21
ASH_BUY,18.68000030517578,-11.830840234027995,-28.211993424344218,-26.284795327608567,-52.78372831514137,ASH L21
ASH_BUY,7.869999885559082,5.71791379680775,7.496825427793219,-26.683607816639565,-54.256671448771876,ASH L21
ASH_BUY_STRONG,6.449999809265137,27.441868373719092,-2.635652782696063,-45.426355271046816,-54.418602416122866,ASH L21
ASH_BUY_STRONG,4.260000228881836,-26.291081309909657,,,,ASH L21
ASH_BUY,119.48999786376953,-1.7072566340265105,-8.96309253991545,4.686583458228566,17.75043891845589,ASH L21
ASH_BUY,108.77999877929688,25.758415689368185,14.99356291746703,57.86909142733223,20.812649056544497,ASH L21
ASH_BUY,178.0800018310547,-18.30638239460678,-26.05571017417966,-31.09838517148701,-68.25022443049664,ASH L21
ASH_BUY,145.5500030517578,3.6138745424591168,-21.009963029805224,-55.60975660895304,-82.77567903182434,ASH L21
ASH_BUY_STRONG,38.2599983215332,-38.78724227984903,-63.643490701400815,-49.242025801751986,-58.860427439539386,ASH L21
ASH_BUY,18.510000228881836,1.9989137077774943,-26.850352272140622,-14.262562456392969,-61.37223118878723,ASH L21
ASH_BUY,17.040000915527344,-23.76761107282982,-49.29577535732563,-55.57511875035539,-59.38967309568487,ASH L21
ASH_BUY,9.770000457763672,-15.250774360081632,-22.31320576288671,-37.76868332821193,-67.65609070857705,ASH L21
ASH_BUY_STRONG,7.159999847412109,-11.731839296817014,-43.01675962771537,-56.14524899691041,-60.195531209925036,ASH L21
ASH_BUY,3.430000066757202,2.0408143405366452,-17.492715200393594,-67.63848417779965,-79.2711366928758,ASH L21
ASH_BUY,0.9490000009536743,-16.859855222893106,,,,ASH L21
ASH_BUY,23.690000534057617,-19.83959753898088,-17.26466889145045,-33.30519276257423,-24.44069558885583,ASH L21
ASH_BUY,15.670000076293945,6.317803231002306,19.0172273626505,23.10147301600749,170.26163540477233,ASH L21
ASH_BUY_STRONG,21.200000762939453,-7.122642332737672,1.36791980067128,140.84905441395549,244.90566092056918,ASH L21
ASH_BUY,20.700000762939453,3.3816368588936108,45.16907308941263,261.8357428274941,181.64249801110537,ASH L21
ASH_BUY,73.19999694824219,-3.1557345012283133,36.47541761035262,289.180350764555,250.54647104008873,ASH L21
