ticker,bar,price,ret_1M,ret_3M,ret_6M,ret_12M,system
RCKT,397,15.960000038146973,18.671682260576205,22.619045413839387,7.3308215527765785,28.383456905662662,💎 ASH STRONG solo
RCKT,419,20.829999923706055,-17.76284578248406,4.848776920696873,-23.187709752265352,46.56745462538454,💎 ASH STRONG solo
RCKT,428,21.0,4.000000726608999,-17.142858959379648,-0.09524027506510047,11.76190149216425,💎 ASH STRONG solo
RCKT,447,23.450000762939453,-25.159920400528556,20.724940489911226,14.328352211881779,-16.204695184550822,💎 ASH STRONG solo
RCKT,454,20.979999542236328,11.630126726864209,36.08198217347201,11.86844530718587,-19.065777346407064,💎 ASH STRONG solo
RCKT,574,3.7799999713897705,9.523806820651014,-21.693120091249984,,,💎 ASH STRONG solo
RCKT,582,3.9100000858306885,-16.87979722103945,,,,💎 ASH STRONG solo
REAL,48,13.40999984741211,-0.07457292315902198,21.998514515335742,8.426548302004555,30.275909859356865,💎 ASH STRONG solo
REAL,192,1.6299999952316284,-22.699386862009984,-9.81594890119386,71.77913868143261,69.3251532844975,💎 ASH STRONG solo
REAL,244,2.759999990463257,41.66667026598099,56.1594187562342,-4.347821955569664,147.1014563487974,💎 ASH STRONG solo
REAL,280,3.759999990463257,71.27659770092203,122.60638049969366,34.30851605168941,192.28722869661829,💎 ASH STRONG solo
REAL,319,6.400000095367432,35.46874917345122,71.71874386491264,104.53124933643268,,💎 ASH STRONG solo
REAX,126,1.399999976158142,35.71428632249638,28.571427355007238,-6.428573922235181,218.57143672145156,💎 ASH STRONG solo
REAX,200,6.5,-19.692310920128453,-18.769227541410004,-36.30769436176007,-43.538460364708534,💎 ASH STRONG solo
RGNX,92,21.899999618530273,-12.785384866816985,28.9954360368883,53.652977680449766,225.1141469792431,💎 ASH STRONG solo
RGNX,99,20.899999618530273,22.966513071863503,31.578949770018472,22.966513071863503,222.48805146446506,💎 ASH STRONG solo
RGNX,134,34.599998474121094,42.4855532116114,123.5549187436371,75.40462804384742,53.352611888052515,💎 ASH STRONG solo
RGNX,244,43.439998626708984,-14.98618445519596,-32.87292640593421,-16.09115581203483,-19.15285441493704,💎 ASH STRONG solo
RGNX,320,39.060001373291016,-21.684590176422414,-33.1797248749798,-43.087560776592646,-46.92780641730502,💎 ASH STRONG solo
RGNX,389,24.389999389648438,-22.468223367656748,-19.14719226387508,-25.666258243281035,-13.120126837514224,💎 ASH STRONG solo
RILY,40,95.98928833007812,1.1827834946335436,0.0,-2.1505450697960837,4.408597125241265,💎 ASH STRONG solo
RILY,54,97.43428039550781,-3.6016943512073407,-3.072052992951324,1.1652579699513943,-53.38982997760691,💎 ASH STRONG solo
RILY,71,95.26676177978516,1.7334938761356389,4.008695579053256,6.06719653265988,-63.16359949562759,💎 ASH STRONG solo
RILY,302,3.9221432209014893,-2.631565989962348,-28.947383937946324,-31.57896208547486,44.73682242920209,💎 ASH STRONG solo
RILY,339,3.096428632736206,-10.000013089647219,-23.333366442441005,33.33331793374836,80.61571082597754,💎 ASH STRONG solo
RILY,432,5.187463283538818,0.0,0.0,3.636360628037827,74.50017690209276,💎 ASH STRONG solo
RILY,524,9.613823890686035,-0.8721012417138518,4.766256729979945,11.497025293068774,37.743865209444664,💎 ASH STRONG solo
RILY,915,6.389999866485596,-37.40218961538194,-52.269170327952786,-13.771512613313186,0.9389662603004112,💎 ASH STRONG solo
RVLV,52,17.459999084472656,-11.39747377887077,19.014901353147028,31.786949801989685,223.654073795388,💎 ASH STRONG solo
RVLV,118,62.540000915527344,10.249433864532254,2.334504418131811,-28.397828391814173,-56.827630948600635,💎 ASH STRONG solo
RVLV,333,22.6200008392334,3.8903586565756543,29.221920679764857,18.611843184243384,,💎 ASH STRONG solo
RVLV,337,23.5,23.361701153694312,7.191491634287739,-18.170214713887965,,💎 ASH STRONG solo
RXRX,117,11.899999618530273,-19.57983191930408,-46.38655194151268,-6.218485670922725,-29.747899792708065,💎 ASH STRONG solo
RXRX,139,9.699999809265137,15.05154708098475,15.670108120124038,-4.536078237476115,-28.35051602138472,💎 ASH STRONG solo
RXRX,193,7.389999866485596,-0.8119072241347003,-21.380242926275493,-31.935043292491592,-42.48985011117274,💎 ASH STRONG solo
RXRX,233,5.489999771118164,0.5464519318593597,-23.49726804433526,-43.351547818691394,,💎 ASH STRONG solo
SEMR,182,15.210000038146973,-10.124917541030099,-19.78961355248322,-34.582512923666364,-51.873766250475505,💎 ASH STRONG solo
SEMR,193,14.130000114440918,-16.418964444686523,-28.096250777602272,-26.82236327782922,-16.206652111153474,💎 ASH STRONG solo
SEMR,199,15.65999984741211,13.793102608293184,-42.72030425012332,-43.10344869585341,-23.94636038658522,💎 ASH STRONG solo
SEMR,243,11.779999732971191,0.764008103803171,0.3395582577228051,,,💎 ASH STRONG solo
SHLS,71,18.040000915527344,2.161859034678648,47.22837094249661,31.984469277097993,33.09312090009935,💎 ASH STRONG solo
SHLS,91,22.209999084472656,39.7118503635556,24.718603803567653,-5.943267668781893,-32.01260241371931,💎 ASH STRONG solo
SHLS,93,22.799999237060547,4.429825713503166,8.684217174738063,5.614038287180789,-41.140348572993645,💎 ASH STRONG solo
SHLS,102,28.31999969482422,-12.499996632505905,-18.92655603146479,-10.487285824008296,-52.08333389458235,💎 ASH STRONG solo
SHLS,109,25.6200008392334,-11.04605710774338,-5.425453752790199,-19.86729112355561,-47.89227188070153,💎 ASH STRONG solo
SKLZ,176,6.429999828338623,6.220841462616078,-5.132191796517038,-13.84136687785189,-19.751166638128126,💎 ASH STRONG solo
SNDL,119,9.199999809265137,-36.3043450543019,-27.934779870712855,-58.26086963282191,-71.73913088547937,💎 ASH STRONG solo
SNDL,138,8.119999885559082,-35.837437049566525,-51.97044149836331,-71.67487703532247,-80.66502371207868,💎 ASH STRONG solo
SNDL,242,1.75,6.857143129621224,4.000002997262131,13.71428625924247,-9.714283261980327,💎 ASH STRONG solo
SNDL,273,2.180000066757202,-9.174313832990855,-19.724773100435577,-31.651377802334157,2.7522908689077363,💎 ASH STRONG solo
SPCE,27,201.1999969482422,-0.397615836924492,-0.5964199634410972,-1.3916516372900811,1.3916516372900922,💎 ASH STRONG solo
SPCE,34,201.60000610351562,-0.4960317310142015,-0.7936537971601432,-0.7936537971601432,2.2817414213591958,💎 ASH STRONG solo
SPCE,102,208.39999389648438,0.28791080666425994,-13.339725819175142,40.97888502765692,58.925154465956275,💎 ASH STRONG solo
SPCE,157,415.3999938964844,-16.129032495050076,14.251327173053262,48.05007439486264,14.732790829621912,💎 ASH STRONG solo
SPCE,163,445.3999938964844,43.87067727304401,144.85855198269365,-27.346203291883377,-13.695554745377258,💎 ASH STRONG solo
SRPT,46,17.760000228881836,0.6756696528056327,-13.513516561230887,-15.878381825201593,-50.67567502259338,💎 ASH STRONG solo
SRPT,146,5.340000152587891,22.471905898421895,114.60673615511388,92.13483025669198,55.05617034408712,💎 ASH STRONG solo
SRPT,316,8.460000038146973,27.423164117767286,165.60282756542617,229.90543406103043,336.879419832345,💎 ASH STRONG solo
SRPT,406,24.399999618530273,28.770494129157377,-10.286886344767188,-8.934427619909503,-45.737705007736096,💎 ASH STRONG solo
SRPT,461,14.710000038146973,81.57715170092774,120.66620666414126,69.13663559650642,20.326313508080275,💎 ASH STRONG solo
SRPT,643,145.97000122070312,-11.303692445033553,-4.3296617602017085,-17.20216510266781,-39.32314930866616,💎 ASH STRONG solo
SRPT,656,139.64999389648438,5.04118070362416,-13.455062017446917,4.647336753895437,-16.96383519327036,💎 ASH STRONG solo
SRPT,805,85.48999786376953,0.01169977363482122,-8.936717254131842,-19.113342784180233,38.448945570172086,💎 ASH STRONG solo
SRPT,821,82.55999755859375,-12.403098554481051,-8.296994521177858,33.89050894420858,66.94525909261952,💎 ASH STRONG solo
SRPT,880,149.10000610351562,-12.515092487088364,-24.956408578570688,-44.23206028029914,-11.884641512623862,💎 ASH STRONG solo
SRPT,914,116.80000305175781,8.621574855920056,5.196917411153157,30.231161503434855,6.840751416957502,💎 ASH STRONG solo
SRPT,937,160.72000122070312,-9.401443812585764,-20.84992650679117,-25.97685395899685,-87.50622214335856,💎 ASH STRONG solo
SRPT,1012,21.34000015258789,3.6551109703292006,-21.46204260055097,-16.260540246217793,,💎 ASH STRONG solo
STKL,53,11.960000038146973,8.778428524940928,20.234114285746173,-0.25083388691894415,-56.103679069775225,💎 ASH STRONG solo
STKL,57,13.009900093078613,3.1522147001997958,7.917815366794678,-52.57457757437783,-60.6453558526328,💎 ASH STRONG solo
STKL,110,6.329999923706055,-5.371250500566028,-65.87677548397089,-69.66824675788394,-47.39336550013063,💎 ASH STRONG solo
STKL,148,1.8899999856948853,7.936506735104154,62.43386013117185,74.0740733732552,108.99471309950526,💎 ASH STRONG solo
STKL,254,7.809999942779541,-14.852751035991318,-39.43661903036965,-26.632521625420047,-25.480150905224374,💎 ASH STRONG solo
STKL,557,7.300000190734863,-6.164387319789855,31.506851104661827,22.602733909849036,1.3698616715036138,💎 ASH STRONG solo
STKL,827,7.489999771118164,0.2670288167537116,43.791732802093854,24.833119722163733,2.136185969807869,💎 ASH STRONG solo
TDOC,71,17.899999618530273,-1.1173120662180347,21.229057125092776,64.52514743325746,62.01117663700331,💎 ASH STRONG solo
TDOC,80,18.350000381469727,18.256132489526465,34.60490599162118,93.18801104079388,77.92915992988026,💎 ASH STRONG solo
TDOC,113,34.349998474121094,-3.493441052541102,3.930137842176129,22.125189596570483,125.7642110528276,💎 ASH STRONG solo
TDOC,189,69.43000030517578,-9.462767774659575,-14.402995759823634,-12.96269618384126,60.982278772558665,💎 ASH STRONG solo
TDOC,207,63.5,7.9527607114296295,13.622049647053402,28.23622095303273,217.37007681779036,💎 ASH STRONG solo
TDOC,288,227.77999877929688,25.133901267367765,-20.423217368411528,-30.37140795790938,-63.921327269475256,💎 ASH STRONG solo
TDOC,407,27.790000915527344,-14.429651301815161,-15.47319540391452,-33.57323326262165,-53.29255446341528,💎 ASH STRONG solo
TIGR,48,3.9600000381469727,-40.656568636493795,-22.22222489807606,48.98989996293675,783.3333132644295,💎 ASH STRONG solo
TIGR,62,3.3299999237060547,27.327323371207292,67.56756911561455,87.3873848073091,584.3844275576944,💎 ASH STRONG solo
TIGR,114,22.790000915527344,18.824040525842346,-43.352350466049195,-74.06757520845252,-82.40456310754367,💎 ASH STRONG solo
TIGR,170,4.880000114440918,-20.081967133022516,-34.0163944037298,0.8196713302251579,-43.44262447257219,💎 ASH STRONG solo
TIGR,288,4.579999923706055,35.152841928687636,50.43668081353001,89.30131486286872,121.83406149908444,💎 ASH STRONG solo
TIGR,318,7.730000019073486,13.195342540875842,36.73996984143777,32.98835326786127,-10.219921861626545,💎 ASH STRONG solo
TLRY,296,23.100000381469727,-25.108229647744086,-28.138527673852963,-25.54112346795939,-71.86147232614704,💎 ASH STRONG solo
USNA,64,21.875,-2.102852957589285,-15.520002092633934,-51.22285679408483,4.685712541852682,💎 ASH STRONG solo
USNA,71,22.049999237060547,-12.925163595157674,-18.979590071406637,-41.609975303943145,-20.521540930146053,💎 ASH STRONG solo
USNA,79,24.739999771118164,-22.898136865757422,-57.39692781178771,-43.532738899466,-32.96281633828379,💎 ASH STRONG solo
USNA,275,15.255000114440918,14.290392233021354,4.883643919830849,17.994099409809692,55.32611941702774,💎 ASH STRONG solo
USNA,403,37.0099983215332,6.565794151257642,5.052696112915034,-2.75600294332613,50.47284829058574,💎 ASH STRONG solo
USNA,430,38.21500015258789,49.12992660189084,33.82179559192093,49.40468662234636,77.12940513182842,💎 ASH STRONG solo
USNA,454,54.26499938964844,8.707274195085857,25.56896739345913,30.51690361163577,9.859029483079507,💎 ASH STRONG solo
USNA,513,62.28499984741211,-0.12041545014560562,10.636596019791966,-3.1066892157525006,1.7098797933981835,💎 ASH STRONG solo
USNA,523,62.47999954223633,5.825869447846377,17.757678436770252,-1.2483975432323713,1.8726024203179703,💎 ASH STRONG solo
USNA,694,73.23999786376953,-1.638444816006479,1.419990368462054,14.391044815610643,17.231025552534753,💎 ASH STRONG solo
USNA,720,83.77999877929688,-3.115302755287852,-4.65505082681219,2.4826949884948935,15.433278221019675,💎 ASH STRONG solo
USNA,730,82.30000305175781,-1.3608781349347843,-8.760639667695846,-6.318352836957342,24.0826232805357,💎 ASH STRONG solo
USNA,746,85.86000061035156,-12.159331897497761,0.943393376235413,12.636848820162939,16.2823149640807,💎 ASH STRONG solo
USNA,757,79.72000122070312,5.619663395559016,25.30105100363096,27.52132727728618,26.69342505450252,💎 ASH STRONG solo
VFF,89,5.960000038146973,80.36912636232616,153.18792040275778,86.40938901959241,28.85905669769788,💎 ASH STRONG solo
VFF,265,1.0299999713897705,29.126221345500248,7.766994673543626,-17.475723548325938,-31.650483908713,💎 ASH STRONG solo
VFF,283,1.149999976158142,-6.9565152490971505,-20.86956129632952,-34.86956274757308,32.173914125150475,💎 ASH STRONG solo
VFF,365,3.630000114440918,-30.027551466228243,-28.374660532675687,,,💎 ASH STRONG solo
VIR,142,25.8700008392334,7.499028077984682,-25.473521216875117,-2.164674739560657,-5.179745300029914,💎 ASH STRONG solo
VIR,189,26.049999237060547,-5.719768962597072,-50.5182313979321,-62.533587275516766,-59.50095777459487,💎 ASH STRONG solo
VIR,222,10.369999885559082,-10.414657045561082,-13.500478630475843,-9.64320164933239,16.682743635511365,💎 ASH STRONG solo
VIR,274,12.100000381469727,-18.67768725315796,-54.29752036803946,-53.305785807907924,-51.65289487435538,💎 ASH STRONG solo
VIR,311,5.489999771118164,8.925323649977535,9.28962204269752,53.00546391132948,,💎 ASH STRONG solo
WB,252,45.91891860961914,-2.5980012741987024,-17.392654491193216,-42.31487379011144,-32.233974882717305,💎 ASH STRONG solo
WB,259,50.762264251708984,-3.1944785847292767,-38.19308420824101,-33.05657471246574,-54.96763250503136,💎 ASH STRONG solo
WB,296,33.0390510559082,1.167557192371449,-27.805409982624386,-24.58378598564206,-0.04326295761373222,💎 ASH STRONG solo
WB,332,27.49563217163086,-15.458561297702566,12.003117449601586,43.335920802628806,26.47440313049101,💎 ASH STRONG solo
WB,545,8.290820121765137,-6.458117536496866,-1.31179937321384,-5.247226249790793,38.93246203653167,💎 ASH STRONG solo
WB,579,8.753419876098633,0.2134524274112426,22.51867545316695,2.8815424007907042,-8.492905147240993,💎 ASH STRONG solo
XPOF,172,16.399999618530273,-3.2926827708147255,5.792687713639033,-50.36585041059751,-60.97560826686785,💎 ASH STRONG solo
XPOF,180,15.260000228881836,9.633022878809005,-50.655307359978295,-33.8138910224001,-47.44429660895666,💎 ASH STRONG solo
ACB,382,85.0,-27.999999102424177,-47.176468793083636,-66.58823574290555,-81.99999977560604,🔻 MFI neg. recuperando
ACB,562,4.809999942779541,14.345115705380461,0.6237049930402527,9.147610446044974,-29.521826502450953,🔻 MFI neg. recuperando
ACB,578,5.079999923706055,-4.133859080725532,-15.157480167140813,-30.118110125355614,,🔻 MFI neg. recuperando
AEVA,157,9.600000381469727,-38.02083778298546,-26.562500931322543,-48.437504035730996,-46.35416780494977,🔻 MFI neg. recuperando
AI,127,25.280000686645508,75.98892590999502,20.846512686999198,15.941450434476344,4.390817535022062,🔻 MFI neg. recuperando
AI,157,31.219999313354492,-16.04740659535757,-7.367070107771312,-6.9826984169555795,26.39333745146326,🔻 MFI neg. recuperando
AI,181,29.56999969482422,-2.062903674829375,-21.068649328822264,25.735545109537416,-10.077780091279243,🔻 MFI neg. recuperando
AI,204,27.559999465942383,47.02467794978289,21.480407079142584,-15.203188345075358,-43.6864994248541,🔻 MFI neg. recuperando
ALEC,292,6.03000020980835,-20.398009556828512,-67.33001724600534,-75.95356555170333,-54.394694787458356,🔻 MFI neg. recuperando
ALEC,300,5.75,-62.434781115988024,-69.56521739130434,-79.65217465939729,-77.73913093235181,🔻 MFI neg. recuperando
ALT,69,26.190000534057617,-83.54333770564534,-92.89805278206711,-89.156167024601,-91.94349044647032,🔻 MFI neg. recuperando
ALT,97,3.0899999141693115,-4.854364437391167,-21.682843251970873,-38.5113259244565,-6.148861620695478,🔻 MFI neg. recuperando
ALT,144,3.700000047683716,-22.972976543156175,150.81080036149413,376.2162327609676,330.8107939177488,🔻 MFI neg. recuperando
ALT,381,7.880000114440918,-20.05076016192615,14.593903576508582,-24.873096569568176,-53.807105938571034,🔻 MFI neg. recuperando
AMWL,219,9.569999694824219,-18.49529321350586,4.07523882716192,-29.571577993222032,-55.79937143194253,🔻 MFI neg. recuperando
ANAB,223,17.440000534057617,-12.844040459850369,-10.244654639215279,41.666663932508726,-13.340984600894423,🔻 MFI neg. recuperando
ARDX,581,5.210000038146973,25.143952652358625,7.293668170030787,40.499042573229275,,🔻 MFI neg. recuperando
BARK,205,35.400001525878906,11.864397647474135,-1.6949216467680994,-31.638418870552243,-58.87005708467916,🔻 MFI neg. recuperando
BLNK,102,109.5,-21.461187214611876,-6.849315068493156,-42.922374429223744,-28.31050228310502,🔻 MFI neg. recuperando
BLNK,203,90.5,-14.364640883977897,-32.04419889502762,-46.96132596685083,-76.24309392265194,🔻 MFI neg. recuperando
BLNK,759,3.4800000190734863,-42.52873594717741,-42.81609199339718,-55.172415683064436,-72.2126436112248,🔻 MFI neg. recuperando
BMBL,228,6.449999809265137,27.441868373719092,-2.635652782696063,-45.426355271046816,-52.86821625194153,🔻 MFI neg. recuperando
CGC,301,248.89999389648438,-11.088787272612466,-39.33306400047572,-27.88268204030061,34.15026198648719,🔻 MFI neg. recuperando
CGC,305,221.3000030517578,-50.56484409523829,-28.3325784381385,-22.322642780858757,82.15092659047016,🔻 MFI neg. recuperando
CGC,504,8.0,-40.625,-61.87500059604645,-12.12499737739563,-55.000001192092896,🔻 MFI neg. recuperando
CGC,609,1.7400000095367432,-29.31034411885084,-41.37931176229832,-42.52873594717741,,🔻 MFI neg. recuperando
CHPT,144,309.20001220703125,-10.413975076259396,-4.592500532478416,-44.69599183408071,-52.393275828953925,🔻 MFI neg. recuperando
CHPT,301,14.739999771118164,-17.096333400405406,-26.458613833712587,-51.96743532127633,-62.211667176716375,🔻 MFI neg. recuperando
COTY,204,17.431982040405273,-3.6470421020946775,0.15772406418423923,-15.501310318786432,-24.917628429677773,🔻 MFI neg. recuperando
COTY,234,16.174924850463867,14.735672089693796,9.776188843839485,-20.66518959958935,-56.10270380159048,🔻 MFI neg. recuperando
COTY,332,11.513528823852539,-0.9416780351881648,-9.447121258431135,-45.54232610303649,-70.55637627031321,🔻 MFI neg. recuperando
COTY,480,7.940000057220459,-7.052895953952665,-4.534006686650183,40.42820577048627,38.79093675499825,🔻 MFI neg. recuperando
CRBU,102,7.260000228881836,-7.438022336995919,-37.46556723521943,-33.60881515559208,-77.96143287328401,🔻 MFI neg. recuperando
CRBU,171,2.2100000381469727,-0.9049764968910634,-35.29412113734938,-60.180996378195296,9.502264005527007,🔻 MFI neg. recuperando
CRI,120,13.068297386169434,-13.8904524033717,-4.1219714979884525,26.82099813451011,60.70017134075398,🔻 MFI neg. recuperando
CRI,840,70.64392852783203,-7.560424003997646,-11.859663018534272,-5.849834779442952,-8.766781925604361,🔻 MFI neg. recuperando
CRLBF,208,3.799999952316284,-52.63157960780771,-52.105261176576875,-56.05263215683174,-52.789472313799,🔻 MFI neg. recuperando
CRLBF,275,1.8899999856948853,5.820106621041665,-14.285713384661447,-12.16931327059897,-60.84656004562498,🔻 MFI neg. recuperando
CRON,236,3.180000066757202,-10.691828473280662,-10.377363370974724,-39.308179024158775,-30.817610015739373,🔻 MFI neg. recuperando
CSIQ,554,15.779999732971191,5.133082593938587,4.3092481812953,8.36502326258275,-20.849176283436844,🔻 MFI neg. recuperando
DQ,70,3.640000104904175,-17.857144962487393,-51.09890329421762,-73.07692332884464,-38.90110129075492,🔻 MFI neg. recuperando
DQ,114,1.0,80.9999942779541,69.59999799728394,43.400001525878906,532.9999923706055,🔻 MFI neg. recuperando
DQ,271,3.4679999351501465,-25.605537140981692,2.6528261058174296,15.340255905362943,19.4348407098494,🔻 MFI neg. recuperando
DQ,606,47.459999084472656,23.13527128960402,32.890857377742,11.862623634051417,-18.83691276689017,🔻 MFI neg. recuperando
DQ,729,19.610000610351562,30.239674250930438,-1.7338100051277672,-5.711375850963418,44.46710373252844,🔻 MFI neg. recuperando
DQ,743,20.850000381469727,-14.100721727902311,-25.61151105461741,-8.968828801055306,42.2541933081795,🔻 MFI neg. recuperando
DQ,748,21.65999984741211,-12.00369528987032,-39.51985007499948,-2.0775658638484185,9.602954470724834,🔻 MFI neg. recuperando
DTIL,64,253.1999969482422,-2.5473921903564123,-29.502368818555702,-3.554502412509797,24.644553675894755,🔻 MFI neg. recuperando
DTIL,85,288.8999938964844,-20.04153517470495,35.41018361779611,-1.3499459947658443,2.2845296791111913,🔻 MFI neg. recuperando
DTIL,261,13.5600004196167,-30.82595999870874,-28.24484335442693,-33.25958767934404,-65.33923551753111,🔻 MFI neg. recuperando
EDIT,79,21.950000762939453,-8.473806586339627,11.07060735018277,53.485182030569355,35.034161090749635,🔻 MFI neg. recuperando
EDIT,389,8.9399995803833,-3.131988211560821,-29.642055289857804,-9.507824023398515,-44.071585741778904,🔻 MFI neg. recuperando
EDIT,421,10.529999732971191,-29.534660356536545,-50.61728450967509,-64.48243015784533,-81.76638171155109,🔻 MFI neg. recuperando
ENVX,280,6.679999828338623,5.988025533631114,,,,🔻 MFI neg. recuperando
EVGO,123,7.789999961853027,-23.10654941655087,-48.65211784868212,-56.611038113061696,-67.77920407247092,🔻 MFI neg. recuperando
EVGO,188,2.450000047683716,58.775511395678,71.02040717026831,71.42856030700526,51.836732906482986,🔻 MFI neg. recuperando
EVTL,138,19.700000762939453,-12.182748390517318,-40.10152419418396,-65.07614290358866,-62.69035725897165,🔻 MFI neg. recuperando
EVTL,176,10.0,-28.000001907348636,-23.099999427795414,-34.000000953674316,-56.999998092651374,🔻 MFI neg. recuperando
FATE,147,2.069999933242798,26.570046862497776,5.3140162831832205,34.29951985721607,34.78261119952306,🔻 MFI neg. recuperando
FATE,171,3.049999952316284,-2.950816904143305,37.704913932064144,1.3114741796192542,129.83607667135138,🔻 MFI neg. recuperando
FATE,652,1.2200000286102295,25.409830779486065,,,,🔻 MFI neg. recuperando
FINV,151,1.507478952407837,1.4999940691067692,33.499994069106776,246.49995848374738,192.59573054765866,🔻 MFI neg. recuperando
FINV,256,3.7577059268951416,3.043469240232244,15.652173747527186,-13.913041216205023,11.408028990110441,🔻 MFI neg. recuperando
FINV,264,3.9619290828704834,2.268043966809752,5.773196806866965,-10.674663841538468,-2.8314488280000605,🔻 MFI neg. recuperando
FLYW,83,24.469999313354492,10.175724728195013,19.983659314319446,26.849210406750103,-5.394359345583755,🔻 MFI neg. recuperando
FUBO,79,145.0800018310547,11.579819988782036,131.59635770564105,85.60793726269233,101.902405383782,🔻 MFI neg. recuperando
FUBO,240,36.0,10.666667090521909,-14.666668574015295,-54.33333184983995,-49.33333396911621,🔻 MFI neg. recuperando
FUBO,296,19.31999969482422,-16.14906304952275,88.19876389590378,127.32918665993238,88.81987638959036,🔻 MFI neg. recuperando
GDRX,146,7.460000038146973,6.0321689941561285,-28.820376466130437,-10.991959349440716,3.351206417179853,🔻 MFI neg. recuperando
GOGO,193,10.6899995803833,2.899910493781177,10.570628239448453,29.934526553318296,-12.16089137595583,🔻 MFI neg. recuperando
GOGO,212,11.84000015258789,6.0810832580220575,-5.827707138219951,-12.584457364153767,-65.87837914030771,🔻 MFI neg. recuperando
GOTU,236,4.630000114440918,-24.83801440480734,66.73865225430681,7.559393001760895,-46.86825102931941,🔻 MFI neg. recuperando
GTBIF,264,8.350000381469727,-16.16766850053851,21.197597882957318,42.514958980585014,37.604781391587785,🔻 MFI neg. recuperando
GTBIF,272,9.5,17.052630374306133,10.98947023090564,37.31579027677838,1.999995582982117,🔻 MFI neg. recuperando
HIVE,228,0.15000000596046448,0.0,-33.33333498901785,0.0,-33.33333498901785,🔻 MFI neg. recuperando
HIVE,250,0.15000000596046448,0.0,-33.33333498901785,-33.33333498901785,133.33332008785726,🔻 MFI neg. recuperando
HIVE,328,0.6000000238418579,0.0,0.0,2274.9999056259826,700.0,🔻 MFI neg. recuperando
HIVE,505,1.649999976158142,21.21212296358923,703.0303146337786,1115.1514864712265,784.848520753579,🔻 MFI neg. recuperando
HIVE,632,3.049999952316284,32.78689357549469,5.573773080384514,3.606561810955644,0.655737089809616,🔻 MFI neg. recuperando
HIVE,700,3.3399999141693115,-8.383232891771165,-5.089815636047601,-0.8982027593025133,-30.838323289177115,🔻 MFI neg. recuperando
INVZ,99,4.550000190734863,-8.571435757671154,7.692305273860667,19.56043580608846,-38.24176208824065,🔻 MFI neg. recuperando
INVZ,180,2.6600000858306885,-26.691729896138238,-50.75188343949084,-63.19549094910221,-65.03759484420736,🔻 MFI neg. recuperando
INVZ,259,1.3300000429153442,42.10525749698684,49.624056039478525,-11.278202295289653,-56.24060162506457,🔻 MFI neg. recuperando
JKS,91,7.201209545135498,-35.927505379905526,-42.32408872687389,-72.38805992386057,-14.605545439550482,🔻 MFI neg. recuperando
KSS,109,23.955650329589844,8.896928738516795,-27.01091430818987,-17.90055622524813,14.166848465643177,🔻 MFI neg. recuperando
KSS,735,16.005189895629883,1.044530610109562,-2.1798156168111205,124.93187908613761,142.6288612924127,🔻 MFI neg. recuperando
KSS,746,17.422544479370117,18.523135157515558,88.48561010532568,149.09041406082108,107.74815639857592,🔻 MFI neg. recuperando
KSS,991,9.000142097473145,15.624997019814813,83.60068464257857,132.94335380557197,,🔻 MFI neg. recuperando
KSS,1023,19.501399993896484,-33.60201381994944,-40.115410759608196,,,🔻 MFI neg. recuperando
LX,162,5.9654059410095215,46.20335157341158,16.98841992034923,1.1583037198840573,-59.45945773116256,🔻 MFI neg. recuperando
LX,180,9.8118257522583,-12.284810775583676,-45.30517002326396,-70.65727619674304,-85.68075156158194,🔻 MFI neg. recuperando
MCRB,90,240.8000030517578,-11.794023586108137,-12.873753989669524,21.84384974173803,-25.41528080258695,🔻 MFI neg. recuperando
MCRB,243,76.4000015258789,-18.84816916005061,44.76439301726669,543.4554925198481,540.0523432376654,🔻 MFI neg. recuperando
MCRB,267,92.80000305175781,415.51721784929674,645.4741002617508,482.75858837132324,50.43103611284992,🔻 MFI neg. recuperando
MCRB,346,164.39999389648438,-13.38199563064002,-53.89294047085803,-34.67152949317986,-34.0632569645144,🔻 MFI neg. recuperando
MOMO,332,10.088601112365723,-8.437718748065093,-17.996042033659254,-12.261046171705026,-66.3363571868473,🔻 MFI neg. recuperando
MQ,140,6.519999980926514,-8.895704377343183,-13.650304740631668,-16.8711642308357,-45.015336677385505,🔻 MFI neg. recuperando
MVIS,240,17.520000457763672,-31.506851104661838,-41.5525142490479,-56.62100624395381,-75.3424654178759,🔻 MFI neg. recuperando
MVIS,320,2.1500000953674316,3.7209265189536156,20.465106943480606,-23.255818466549428,-5.1162850527969645,🔻 MFI neg. recuperando
MVIS,411,1.809999942779541,16.574583524880502,13.25966945436392,-1.1049713568388575,67.95580430707786,🔻 MFI neg. recuperando
MVIS,551,1.4500000476837158,19.310342219440123,55.17240869020894,51.03448173804179,-13.103451791189402,🔻 MFI neg. recuperando
MVIS,618,1.399999976158142,-7.142858967489152,-26.428572219245304,-27.142857264499277,-36.428571367750365,🔻 MFI neg. recuperando
MVIS,703,0.7400000095367432,-5.405408235428677,-74.32432497740662,78.37838316764854,785.1351495029456,🔻 MFI neg. recuperando
MVST,154,7.699999809265137,-27.92207365957665,-65.45454348414393,-67.14285670052212,-84.41558341027752,🔻 MFI neg. recuperando
MVST,220,1.7400000095367432,33.90804085836716,16.666664382963823,-31.03448039616946,-75.34482828313,🔻 MFI neg. recuperando
NOAH,683,10.233762741088867,-13.450698069626732,-28.521128466841205,-28.873233858403758,5.408970263197466,🔻 MFI neg. recuperando
